$  
$ This file contains a black & white picture 
$  
$  Each line contains pixel data, one number per pixel
$  
$  Each number indicates the amount of black ink on a scale of 0-1000
$  
259,255,255,251,251,251,255,255,263,263,267,267,271,271,271,271,267,267,263,267,267,267,267,263,255,255,255,255,251,255,259,259,259,263,259,259,263,267,259,251,255,255,251,251,248,248,244,244,240,236,244,248,248,244,236,236,248,244,263,302,353,424,487,518,526,534,526,499,459,428,432,444,467,463,467,467,432,444,510,510,506,510,534,553,565,589,600,573,538,479,424,416,436,467,522,573,640,636,640,663,636,597,600,589,593,577,577,616,624,577,561,597,569,530,514,557,604,597,553,538,514,487,424,385,385,408,428,448,467,518,542,495,381,314,244,200,169,161,161,153,150,157,161,150,153,153,150,146,138,130,130,134,130,130,126,130,134,138,134,134,130,130,126,126,126,126,126,126,126,122,126,134,138,138,138,142,130,130,130,134,138,138,138,134,138,138,138,138,138,138,138,138,134,134,138,138,146,146,146,146,142,142,142,142,142,142
259,255,255,255,251,255,255,255,259,263,263,267,271,271,271,271,263,263,267,267,267,267,263,259,251,251,251,248,248,251,255,259,263,263,263,259,259,259,255,248,251,251,251,248,248,244,240,240,240,236,236,248,248,236,232,236,255,259,310,385,455,514,550,553,565,573,569,538,495,467,471,483,514,510,530,538,514,542,604,593,589,573,561,542,518,510,506,483,479,475,483,502,518,542,581,616,679,683,687,699,671,632,640,632,616,604,612,644,644,608,608,644,624,577,550,589,640,624,581,565,557,534,475,451,459,463,448,432,440,495,546,538,479,416,338,259,197,153,150,165,146,146,157,150,146,150,150,146,138,134,134,138,134,130,126,130,138,142,134,130,130,130,130,126,126,122,126,122,118,114,118,126,134,138,138,142,126,126,130,130,138,138,138,134,134,134,134,138,138,138,138,138,134,138,138,142,146,146,142,142,138,138,138,138,138,138
259,259,259,255,255,255,255,255,259,259,263,267,267,271,271,271,263,263,267,267,267,263,259,259,255,255,255,251,248,251,259,263,263,263,263,259,259,259,251,244,244,244,248,248,244,240,236,232,236,232,236,240,236,236,236,244,263,291,369,463,534,589,604,589,604,612,604,577,534,514,518,530,557,557,565,589,589,608,655,640,628,593,550,510,471,459,459,451,467,506,561,597,604,604,628,644,671,687,699,714,695,671,695,695,679,659,651,655,640,620,632,651,659,632,600,616,636,620,593,585,581,561,526,518,538,522,467,428,448,495,561,577,557,522,459,369,283,193,173,189,157,138,157,161,150,153,153,146,142,134,134,138,142,138,134,134,138,138,134,130,130,130,126,126,122,122,118,118,118,114,114,126,130,130,130,138,134,126,130,134,138,146,142,142,134,134,134,134,134,134,138,138,134,138,138,142,142,138,138,134,138,138,138,138,138,138
259,259,259,259,255,255,255,255,251,251,255,259,263,263,263,263,259,263,267,267,267,263,259,259,255,259,259,259,255,255,259,263,267,267,259,255,255,255,248,240,244,240,240,240,240,236,232,232,232,228,228,232,232,236,240,248,275,334,428,514,573,624,648,628,640,636,628,600,573,565,569,577,593,589,577,600,624,644,675,659,659,644,612,569,526,491,471,463,506,557,616,648,659,667,667,663,663,683,706,730,718,710,738,734,699,675,651,628,608,620,644,655,651,659,648,620,600,573,565,581,593,581,561,569,589,561,514,495,506,546,597,593,593,581,557,491,361,248,197,197,165,142,161,169,157,157,153,150,142,138,134,130,142,142,142,138,142,142,134,130,130,130,126,126,122,122,122,118,126,122,118,126,130,130,130,130,130,130,130,134,138,146,146,142,130,130,130,134,134,134,134,134,134,138,138,134,134,130,130,130,134,134,134,134,134,134
263,263,263,263,259,259,255,255,248,251,251,255,259,259,263,263,259,263,267,267,263,259,255,255,251,255,259,255,255,255,259,255,259,263,259,251,251,248,244,236,240,240,240,240,236,232,232,232,224,224,228,232,232,232,244,251,287,373,483,550,597,648,679,671,663,663,651,628,597,585,585,593,604,612,585,604,651,675,691,691,699,706,687,644,581,530,510,522,561,608,655,679,695,706,706,691,671,695,714,742,738,738,757,738,695,667,655,644,628,648,679,675,675,675,663,628,597,557,550,569,589,585,585,600,612,589,573,585,608,616,636,597,600,612,620,573,444,334,244,212,177,161,161,157,157,153,146,146,146,146,142,138,138,142,142,142,142,138,134,130,130,126,126,126,126,122,122,122,130,126,126,130,134,130,130,130,130,130,130,134,138,142,142,142,130,130,130,130,134,134,134,134,130,134,134,130,126,122,126,126,130,130,130,130,130,130
263,263,263,263,263,259,259,255,248,248,251,255,255,259,259,259,255,263,267,267,263,259,255,255,248,251,251,251,251,251,251,251,255,259,255,251,244,244,240,228,236,240,236,236,236,232,232,228,228,224,228,236,236,236,244,251,302,404,518,581,612,667,695,691,675,671,663,640,612,593,593,597,604,628,600,620,687,710,718,722,726,734,699,632,569,534,553,600,604,655,699,706,710,718,718,710,687,702,718,746,757,765,781,757,714,691,691,699,683,695,710,710,722,699,667,651,632,593,569,585,593,604,616,644,648,628,644,683,695,671,651,589,604,632,648,608,534,424,314,240,200,181,165,142,153,146,142,142,150,153,150,146,134,138,142,146,138,134,130,130,130,130,130,130,126,126,126,126,134,130,130,134,134,130,130,130,130,130,130,134,138,142,142,134,130,130,130,130,134,134,134,134,130,130,130,126,118,118,122,126,130,130,130,130,130,130
267,263,263,259,259,255,255,255,248,248,251,251,255,259,259,263,255,263,275,275,271,263,255,251,251,255,255,248,248,248,248,248,248,248,244,244,240,240,232,228,232,236,240,240,236,232,232,232,228,236,228,232,251,255,248,248,318,440,565,620,640,675,710,722,691,683,675,667,640,608,585,577,600,608,628,671,718,738,730,702,687,699,679,620,573,569,600,628,640,659,691,714,726,730,726,730,702,718,734,746,761,789,789,761,718,706,706,718,710,714,730,730,730,710,695,683,671,644,612,593,604,628,667,702,702,691,699,722,706,651,628,620,624,659,671,628,573,518,404,342,220,200,157,157,153,146,150,157,150,150,150,138,138,142,142,142,138,134,134,130,130,130,134,134,130,130,126,126,130,130,130,134,134,130,134,134,134,130,130,126,126,134,138,142,130,134,134,130,130,134,134,134,138,130,122,114,118,118,122,122,130,126,126,122,126,126
275,271,267,267,263,259,259,259,251,251,255,259,259,263,267,267,263,259,259,259,263,263,259,251,248,251,251,248,244,248,248,244,244,240,236,236,236,232,232,228,228,232,236,236,232,224,228,228,224,228,232,236,251,251,263,295,361,479,604,659,679,702,722,730,706,699,691,687,659,624,612,616,628,636,651,702,750,769,757,734,691,695,687,655,632,632,648,667,655,671,695,706,722,738,746,757,742,742,753,765,765,769,773,761,722,706,710,722,726,734,753,753,734,718,702,691,679,659,640,628,640,659,699,726,726,706,710,722,659,624,628,655,663,687,687,640,616,608,522,432,259,208,153,153,165,146,146,150,146,146,146,138,138,142,142,142,142,138,134,126,130,130,130,134,134,134,134,134,134,134,134,134,134,130,130,130,130,130,126,126,126,134,138,142,134,134,134,130,134,134,134,134,138,130,122,118,122,122,126,126,122,122,122,118,118,122
279,275,275,271,267,263,259,259,255,259,259,263,267,271,271,271,275,259,248,251,263,271,267,263,248,251,248,244,244,244,244,240,236,232,228,228,228,228,228,224,228,228,232,232,228,228,224,228,228,236,251,267,267,259,302,373,475,542,612,628,628,659,699,718,714,706,710,714,695,663,663,683,683,675,683,722,773,793,785,769,726,722,714,710,699,683,679,679,691,702,710,718,730,750,769,789,765,753,765,785,777,765,761,757,746,722,722,730,730,734,742,738,738,726,710,699,687,675,671,667,675,691,714,734,726,699,679,671,612,581,597,636,655,675,691,671,663,667,600,499,338,291,248,236,204,169,153,157,153,153,153,146,138,142,138,142,142,142,134,122,130,130,130,134,134,138,138,138,138,138,138,134,134,130,126,126,130,130,126,130,130,138,142,142,138,138,138,134,134,134,134,134,138,134,126,122,126,130,130,130,118,118,118,114,114,114
275,275,275,271,267,263,259,259,263,263,267,267,271,275,275,279,275,263,248,248,259,267,267,263,248,251,251,248,248,244,244,236,232,228,224,224,224,224,224,224,228,228,232,232,232,228,228,228,228,236,251,271,275,279,350,440,569,593,593,565,561,600,659,699,722,714,722,738,722,699,702,726,722,706,702,730,769,793,789,781,753,742,734,742,730,710,691,687,730,730,738,742,750,769,785,800,777,773,781,789,785,785,789,781,777,750,742,738,730,730,734,722,738,730,722,710,699,691,695,702,706,714,730,730,718,679,636,612,573,542,553,597,624,644,667,679,691,671,616,569,475,455,416,393,314,255,200,177,161,146,146,134,146,142,138,138,142,142,138,126,130,130,130,130,134,134,138,138,138,138,138,134,134,130,130,130,130,130,130,134,134,142,146,146,142,142,142,138,134,134,134,130,134,130,126,126,126,130,130,134,122,118,118,118,118,118
275,275,275,271,267,263,263,259,259,259,259,263,263,267,267,267,263,255,248,248,248,251,251,251,251,255,251,248,248,248,244,236,228,228,224,224,224,228,224,224,232,232,232,232,228,228,224,224,240,248,255,267,283,318,416,526,585,585,581,565,569,600,651,687,730,726,738,750,738,714,710,722,734,718,718,742,765,773,773,769,746,738,738,746,738,722,714,718,742,742,750,757,765,777,789,793,789,789,797,800,804,824,824,797,777,769,761,753,738,738,746,734,734,734,734,730,718,706,710,718,730,738,746,742,730,695,651,616,550,530,550,600,632,636,640,648,679,663,651,648,600,565,538,522,499,404,302,220,169,157,153,142,150,146,138,138,142,146,142,134,134,130,130,130,130,130,130,134,134,134,134,134,134,134,134,134,134,134,134,138,138,146,150,150,146,146,142,138,134,134,130,130,130,126,122,122,126,130,130,130,126,126,126,126,126,126
267,271,271,267,263,259,255,251,255,255,255,255,259,259,259,259,259,259,259,255,248,248,248,251,255,255,251,248,251,248,240,232,228,228,228,228,228,228,224,220,232,232,228,224,224,224,220,216,236,251,255,259,295,369,471,569,573,573,577,585,600,628,663,691,726,726,742,757,757,734,722,718,722,726,742,761,777,761,750,753,753,753,753,750,738,734,742,750,742,742,750,761,781,789,797,797,804,800,804,800,808,840,840,808,781,777,777,769,750,746,753,742,726,734,742,746,730,718,714,722,722,734,746,742,742,730,695,659,585,565,577,620,655,651,636,636,648,648,663,663,608,577,585,612,604,518,389,263,173,161,165,153,146,146,138,138,142,142,142,138,134,134,130,126,126,126,130,130,130,130,134,134,138,134,134,138,134,138,138,138,142,146,150,150,146,146,142,138,134,134,130,130,130,126,122,122,126,126,126,126,130,130,134,134,134,134
279,279,275,275,267,263,255,251,255,255,255,255,251,251,251,251,263,263,263,259,255,251,251,255,251,251,251,248,251,248,240,228,228,228,228,232,232,228,224,216,224,220,220,220,224,228,228,232,224,275,302,310,346,428,510,573,593,585,581,593,612,644,683,710,722,738,753,769,773,765,746,738,730,738,761,777,765,746,734,742,773,777,769,750,730,730,746,761,761,757,757,773,789,808,812,808,816,808,812,812,812,824,832,816,797,797,797,789,769,761,750,726,726,734,750,753,746,730,730,734,726,742,746,750,757,757,730,699,648,628,624,651,687,683,663,651,636,632,644,636,600,593,628,655,600,557,455,306,193,157,157,142,134,138,138,142,142,142,138,134,138,134,130,130,126,130,130,134,130,134,134,134,138,134,134,138,134,134,138,138,142,146,146,146,142,142,142,134,134,130,130,130,130,126,122,122,126,126,126,126,130,130,134,138,138,138
287,287,283,279,271,263,255,251,255,255,255,251,251,251,248,248,263,259,259,255,255,251,255,255,251,251,248,248,248,244,236,224,224,228,228,232,232,228,220,212,212,212,212,220,232,240,244,248,275,353,408,416,455,522,581,616,616,600,593,608,636,671,710,734,746,761,773,781,785,781,765,742,746,757,773,777,753,730,726,746,789,793,785,750,734,738,757,769,785,773,769,781,800,820,824,824,828,816,816,824,820,820,824,824,812,812,808,808,793,785,761,730,742,750,765,773,765,750,746,750,746,761,761,761,765,773,757,730,687,675,667,702,734,726,683,659,648,632,632,632,640,655,671,655,628,616,546,400,255,193,173,146,122,130,138,142,142,138,134,130,138,138,134,130,130,130,134,138,134,134,134,134,138,134,134,134,134,134,134,138,138,142,142,142,142,142,142,134,134,130,130,130,130,126,126,126,126,126,126,126,126,130,134,134,138,138
299,295,287,283,275,267,259,259,259,259,259,255,255,248,248,248,244,248,251,255,255,255,255,255,251,251,248,244,244,244,236,224,228,228,232,228,228,228,220,212,208,197,197,212,236,259,283,299,357,432,487,518,553,581,597,604,628,608,604,644,691,730,746,757,769,769,785,773,789,793,753,777,769,761,761,769,765,746,738,746,797,808,800,769,750,757,777,789,797,793,789,793,812,828,832,824,832,832,832,836,832,820,820,820,816,816,812,804,804,808,793,765,757,765,773,777,777,769,769,769,773,765,765,769,781,789,773,750,726,726,726,726,726,706,671,644,644,671,687,702,718,718,702,695,655,675,655,557,404,240,150,138,146,134,126,134,134,130,134,142,130,138,138,134,134,138,138,130,126,126,134,134,138,134,138,138,134,134,134,138,138,142,142,138,138,138,138,134,134,134,142,142,130,130,130,126,126,126,126,126,122,126,134,138,138,138
299,299,291,283,279,275,271,267,267,267,263,259,259,251,248,248,244,244,251,251,255,255,255,255,251,251,248,248,248,248,240,232,228,228,232,228,228,228,224,212,200,200,204,220,244,271,310,346,420,475,514,546,585,620,644,651,667,651,648,671,710,750,765,777,773,789,804,781,789,797,765,773,785,777,765,761,753,750,757,765,797,804,804,785,777,781,789,789,789,789,793,800,812,828,824,820,832,832,832,832,828,816,816,816,828,824,812,812,816,816,793,769,785,781,777,785,789,789,785,781,785,777,773,777,789,797,777,753,742,738,738,734,726,702,663,636,648,675,695,710,718,706,687,691,659,663,671,640,546,389,236,134,153,134,122,122,130,138,142,142,134,142,142,134,134,138,138,130,130,130,134,134,134,134,134,134,134,134,134,134,134,138,138,138,134,134,142,138,138,138,134,138,134,134,130,130,130,126,126,126,122,126,134,134,134,134
299,295,291,287,283,283,283,283,279,275,275,267,259,255,251,251,248,248,251,255,259,259,259,259,255,255,255,248,248,251,244,236,228,228,228,228,228,232,224,216,193,200,208,220,248,295,350,389,440,483,510,538,581,636,663,683,718,714,702,710,738,765,781,789,789,816,824,793,793,808,793,789,789,789,785,773,761,761,765,777,785,797,797,797,793,797,797,785,785,793,800,808,820,828,832,824,828,828,828,832,824,812,812,816,836,824,812,816,824,816,797,777,773,777,773,785,804,812,808,804,797,789,781,789,797,800,785,761,769,765,757,757,746,718,683,659,663,679,706,726,738,718,702,718,706,659,651,679,648,550,373,208,150,142,122,118,130,138,138,134,138,142,142,138,138,142,142,134,134,134,134,134,134,134,138,134,134,134,134,134,130,134,134,134,134,134,142,142,142,138,134,134,134,134,134,130,130,126,126,126,122,126,130,134,130,130
299,295,287,287,283,283,283,283,283,283,279,271,267,263,259,259,255,255,259,259,267,267,267,267,259,259,251,248,248,248,244,236,228,232,228,224,232,232,224,212,200,204,204,208,240,299,365,412,440,475,499,530,581,636,679,714,742,750,746,742,750,773,789,785,797,824,828,808,800,812,804,800,785,797,800,793,781,773,769,765,777,789,800,797,800,804,793,781,789,793,797,800,812,820,828,824,816,816,816,820,824,816,816,820,836,824,816,832,828,808,793,785,769,769,781,797,812,820,812,804,800,793,789,789,800,800,785,761,785,777,773,761,757,734,710,687,687,699,714,742,742,718,718,738,753,683,655,655,663,640,510,342,181,153,134,130,134,134,130,134,138,146,146,142,138,142,142,134,134,134,134,134,130,134,130,130,138,134,134,134,130,134,134,134,134,134,138,142,142,138,134,134,138,134,134,134,130,130,126,126,118,122,130,130,130,126
302,299,291,283,283,279,279,279,279,279,271,267,267,263,263,259,259,259,263,263,271,271,271,271,259,259,255,248,244,244,236,232,228,228,224,220,224,232,220,208,212,208,197,204,248,326,393,428,440,479,514,538,581,632,683,726,734,750,753,753,761,781,793,789,797,804,808,808,797,789,800,797,793,804,808,800,797,789,773,765,769,789,800,797,800,804,800,793,785,785,777,769,781,793,804,808,808,808,812,816,820,816,820,824,836,824,824,840,824,797,789,797,797,800,804,808,808,804,800,789,797,797,789,793,800,800,785,765,773,769,765,757,757,742,726,706,714,714,718,734,734,710,706,730,753,718,695,671,663,679,612,479,287,197,126,122,142,134,130,134,138,146,146,142,138,142,142,134,134,134,134,130,134,134,130,130,130,130,134,134,134,134,134,134,134,134,134,134,134,134,134,134,130,130,130,126,126,126,122,122,118,122,126,130,126,126
302,299,295,287,279,279,275,275,267,267,267,267,263,263,263,267,259,259,263,263,267,271,267,267,259,259,255,244,240,240,236,228,232,232,224,220,224,228,220,208,197,208,220,244,306,400,471,502,499,530,561,577,604,648,687,734,734,746,757,765,777,789,797,797,797,797,797,812,797,785,804,793,789,781,777,777,773,769,769,761,769,789,800,797,797,800,797,785,765,757,742,738,742,765,777,789,797,800,808,820,820,816,816,820,832,824,828,836,820,793,789,797,804,800,793,793,785,789,785,785,789,797,797,797,800,797,793,781,777,769,765,753,753,738,730,714,722,722,718,730,738,722,714,734,734,730,722,687,667,695,675,604,436,299,153,114,126,130,122,118,138,146,142,138,138,138,138,130,134,134,134,134,134,130,130,130,130,130,130,134,134,134,134,134,134,134,130,130,130,134,138,138,126,126,126,126,126,122,122,122,118,122,126,130,126,126
302,302,299,295,291,287,279,279,275,275,271,271,267,267,271,271,263,263,263,267,267,267,267,267,259,259,255,244,240,240,244,236,236,236,224,220,224,232,220,208,197,248,299,342,400,491,561,589,593,620,632,640,667,695,726,761,750,753,769,781,793,793,797,800,804,812,804,812,793,789,816,785,746,730,706,710,722,722,730,738,753,765,769,769,769,777,765,750,726,718,706,706,714,738,750,750,757,765,777,793,804,804,804,808,812,808,812,812,804,793,785,797,785,777,777,773,781,785,785,777,785,797,808,808,800,797,797,793,789,781,773,761,757,742,730,722,718,726,718,730,750,753,738,738,726,726,714,702,695,702,706,695,589,444,267,153,118,118,118,110,134,138,138,134,134,134,134,126,134,134,134,134,134,130,130,130,130,130,130,130,130,130,130,130,134,130,130,130,130,134,134,134,126,126,126,126,126,126,126,126,122,126,130,130,126,122
302,302,302,302,299,295,283,279,283,283,279,279,275,275,275,275,271,267,267,271,267,267,267,267,255,259,255,244,240,240,248,244,244,240,228,224,228,236,224,212,236,310,385,428,471,542,608,632,640,659,663,671,691,714,734,765,777,773,777,789,797,785,789,800,804,820,812,812,793,793,812,761,706,675,651,663,675,679,691,706,730,734,742,742,750,750,734,706,691,687,675,675,695,710,714,714,706,714,738,761,773,773,777,781,797,797,797,793,793,789,785,781,773,769,769,785,804,804,785,765,785,800,812,812,808,800,800,804,793,785,773,761,757,742,734,726,722,734,726,730,753,761,742,726,714,706,702,722,738,726,714,730,687,577,397,224,134,110,118,118,130,134,134,130,130,134,130,122,134,134,134,134,134,130,130,130,134,130,130,130,126,126,126,126,126,130,130,134,134,134,130,126,126,126,126,126,126,126,126,126,122,126,130,130,126,126
314,310,310,302,295,291,287,287,291,291,287,287,287,283,279,279,271,271,271,271,271,271,263,263,263,263,259,248,236,236,240,248,248,248,244,240,236,236,236,232,299,389,451,475,522,577,616,655,644,648,648,648,663,702,750,773,777,789,797,793,789,785,789,800,800,812,820,808,789,789,777,742,671,636,616,632,636,648,671,691,706,710,722,714,702,695,675,640,628,628,628,640,667,691,683,687,691,687,706,746,761,742,738,753,769,769,769,769,769,773,765,765,757,753,769,793,789,765,753,757,765,797,808,793,800,804,800,793,797,789,777,765,757,750,742,730,746,734,726,738,753,757,738,730,714,699,710,734,738,722,722,714,702,663,534,326,153,114,134,126,130,126,122,126,130,130,134,130,126,130,130,130,134,130,130,130,134,130,126,122,122,122,126,130,126,126,126,130,130,130,126,122,126,130,130,130,130,126,126,126,122,126,126,126,126,122
